,0,1,2,3,4,5,6,7,8,9
35,"36. Tue,5/8 at PHI L (2-4)",Blanco-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Hanson-2B,Jackson-CF,Holland-P
36,"37. Wed,5/9 at PHI L (3-11)",Hanson-2B,McCutchen-RF,Posey-C,Belt-LF,Longoria-3B,Sandoval-1B,Crawford-SS,Hernandez-CF,Stratton-P
37,"38. Thu,5/10 at PHI L (3-6)",Blanco-RF,Crawford-SS,Longoria-3B,Belt-LF,Hundley-C,Sandoval-1B,Hanson-2B,Hernandez-CF,Blach-P
38,"39. Fri,5/11 at PIT L (2-11)",Blanco-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Hanson-2B,Jackson-CF,Suarez-P
39,"40. Sat,5/12 at PIT L (5-6)",Blanco-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Hanson-2B,Jackson-CF,Samardzija-P
40,"41. Sun,5/13 at PIT W (5-0)",Hernandez-CF,McCutchen-RF,Belt-LF,Longoria-3B,Sandoval-1B,Crawford-SS,Hundley-C,Tomlinson-2B,Holland-P
41,"42. Mon,5/14 vs CIN W (10-7)",Blanco-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Jackson-CF,Tomlinson-2B,Stratton-P
42,"43. Tue,5/15 vs CIN W (5-3)",Blanco-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Jackson-CF,Tomlinson-2B,Blach-P
43,"44. Wed,5/16 vs CIN L (3-6)",Blanco-CF,McCutchen-RF,Belt-LF,Longoria-3B,Sandoval-1B,Hundley-C,Gomez-2B,Tomlinson-SS,Suarez-P
44,"45. Thu,5/17 vs COL L (3-5)",Hernandez-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Jackson-CF,Tomlinson-2B,Samardzija-P
45,"46. Fri,5/18 vs COL L (1-6)#",Hernandez-LF,McCutchen-RF,Posey-1B,Longoria-3B,Hundley-C,Crawford-SS,Jackson-CF,Tomlinson-2B,Holland-P
46,"47. Sat,5/19 vs COL W (9-4)",Blanco-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Gomez-2B,Hernandez-CF,Stratton-P
47,"48. Sun,5/20 vs COL W (9-5)#",Hernandez-RF,Posey-1B,Longoria-3B,Belt-LF,Hundley-C,Crawford-SS,Jackson-CF,Tomlinson-2B,Blach-P
48,"49. Tue,5/22 at HOU L (2-11)",Hernandez-LF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Sandoval-DH,Jackson-CF,Tomlinson-2B
49,"50. Wed,5/23 at HOU L (1-4)",Hernandez-CF,McCutchen-RF,Posey-DH,Belt-LF,Longoria-3B,Crawford-SS,Sandoval-1B,Hundley-C,Tomlinson-2B
50,"51. Fri,5/25 at CHC L (2-6)",Hernandez-CF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Williamson-LF,Tomlinson-2B,Holland-P
51,"52. Sat,5/26 at CHC W (5-4)#",Hernandez-CF,McCutchen-RF,Longoria-3B,Belt-1B,Williamson-LF,Crawford-SS,Hundley-C,Tomlinson-2B,Stratton-P
52,"53. Sun,5/27 at CHC L (3-8)",Hernandez-CF,McCutchen-RF,Belt-1B,Longoria-3B,Crawford-SS,Sandoval-2B,Williamson-LF,Hundley-C,Blach-P
53,"54. Mon,5/28 at COL L (5-6)",Hernandez-CF,McCutchen-RF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Williamson-LF,Tomlinson-2B,Suarez-P
54,"55. Tue,5/29 at COL L (4-11)#",Hernandez-CF,Posey-C,McCutchen-RF,Longoria-3B,Belt-1B,Williamson-LF,Crawford-SS,Tomlinson-2B,Samardzija-P
55,"56. Wed,5/30 at COL W (7-4)",Hernandez-CF,Posey-C,McCutchen-RF,Belt-1B,Longoria-3B,Crawford-SS,Williamson-LF,Sandoval-2B,Holland-P
56,"57. Fri,6/1 vs PHI W (4-0)",Panik-2B,Posey-C,McCutchen-RF,Belt-1B,Longoria-3B,Crawford-SS,Williamson-LF,Hernandez-CF,Stratton-P
57,"58. Sat,6/2 vs PHI W (2-0)",Panik-2B,Crawford-SS,McCutchen-RF,Longoria-3B,Sandoval-1B,Williamson-LF,Hernandez-CF,Hundley-C,Suarez-P
58,"59. Sun,6/3 vs PHI W (6-1)",Panik-2B,Posey-C,McCutchen-RF,Crawford-SS,Longoria-3B,Sandoval-1B,Williamson-LF,Hernandez-CF,Rodriguez-P
59,"60. Mon,6/4 vs ARI W (10-3)",Panik-2B,Posey-C,McCutchen-RF,Crawford-SS,Longoria-3B,Sandoval-1B,Pence-LF,Hernandez-CF,Holland-P
60,"61. Tue,6/5 vs ARI L (2-3)#",Hernandez-CF,Posey-C,McCutchen-RF,Longoria-3B,Williamson-LF,Crawford-SS,Sandoval-1B,Panik-2B,Bumgarner-P
61,"62. Wed,6/6 vs ARI W (5-4)",Panik-2B,Sandoval-1B,McCutchen-RF,Crawford-SS,Longoria-3B,Williamson-LF,Hundley-C,Jackson-CF,Stratton-P
62,"63. Fri,6/8 at WSN W (9-5)",Panik-2B,Posey-C,McCutchen-RF,Crawford-SS,Sandoval-1B,Hanson-3B,Pence-LF,Hernandez-CF,Suarez-P
63,"64. Sat,6/9 at WSN L (5-7)#",Hanson-SS,Posey-1B,McCutchen-RF,Longoria-3B,Hundley-C,Williamson-LF,Jackson-CF,Panik-2B,Rodriguez-P
64,"65. Sun,6/10 at WSN W (2-0)",Panik-2B,Posey-C,Sandoval-1B,Crawford-SS,Longoria-3B,Pence-LF,Williamson-RF,Jackson-CF,Holland-P
65,"66. Mon,6/11 at MIA L (5-7)#",Hernandez-CF,Posey-1B,McCutchen-RF,Longoria-3B,Crawford-SS,Hundley-C,Williamson-LF,Hanson-2B,Bumgarner-P
66,"67. Tue,6/12 at MIA L (1-3)",Panik-2B,Posey-C,McCutchen-RF,Crawford-SS,Longoria-3B,Sandoval-1B,Pence-LF,Hernandez-CF,Stratton-P
67,"68. Wed,6/13 at MIA L (4-5)#",Panik-2B,Posey-1B,McCutchen-RF,Longoria-3B,Crawford-SS,Hundley-C,Jackson-LF,Hernandez-CF,Suarez-P
68,"69. Thu,6/14 at MIA W (6-3)",Panik-2B,Posey-C,McCutchen-RF,Crawford-SS,Longoria-3B,Sandoval-1B,Williamson-LF,Hernandez-CF,Rodriguez-P
69,"70. Fri,6/15 at LAD L (2-3)",Panik-2B,Hanson-3B,McCutchen-RF,Crawford-SS,Sandoval-1B,Hundley-C,Williamson-LF,Jackson-CF,Holland-P
70,"71. Sat,6/16 at LAD L (1-3)#",Hernandez-CF,Belt-1B,McCutchen-RF,Posey-C,Crawford-SS,Williamson-LF,Panik-2B,Bumgarner-P,Hanson-3B
71,"72. Sun,6/17 at LAD W (4-1)#",Hernandez-CF,Belt-1B,McCutchen-RF,Hundley-C,Crawford-SS,Williamson-LF,Sandoval-3B,Hanson-2B,Stratton-P
72,"73. Mon,6/18 vs MIA L (4-5)#",Hernandez-CF,Belt-1B,McCutchen-RF,Posey-C,Williamson-LF,Panik-2B,Sandoval-3B,Tomlinson-SS,Suarez-P
73,"74. Tue,6/19 vs MIA W (6-3)",Panik-2B,Posey-C,McCutchen-RF,Belt-1B,Sandoval-3B,Williamson-LF,Hanson-SS,Hernandez-CF,Rodriguez-P
74,"75. Wed,6/20 vs MIA W (6-5)",Hanson-SS,Panik-2B,Belt-1B,Sandoval-3B,Hundley-C,Williamson-RF,Pence-LF,Hernandez-CF,Holland-P
75,"76. Thu,6/21 vs SDP W (3-0)",Hanson-LF,Posey-C,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Panik-2B,Hernandez-CF,Bumgarner-P
76,"77. Fri,6/22 vs SDP L (2-6)#",Hernandez-CF,Posey-1B,McCutchen-RF,Hundley-C,Crawford-SS,Williamson-LF,Sandoval-3B,Hanson-2B,Stratton-P
77,"78. Sat,6/23 vs SDP W (5-3)",Hernandez-CF,Hanson-LF,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Panik-2B,Hundley-C,Suarez-P
78,"79. Sun,6/24 vs SDP W (3-2)#",Hernandez-CF,Belt-1B,McCutchen-RF,Posey-C,Crawford-SS,Pence-LF,Panik-2B,Hanson-3B,Rodriguez-P
79,"80. Tue,6/26 vs COL W (3-2)",Hernandez-CF,Posey-C,McCutchen-RF,Belt-1B,Sandoval-3B,Crawford-SS,Panik-2B,Slater-LF,Holland-P
80,"81. Wed,6/27 vs COL W (1-0)#",Hernandez-CF,Belt-1B,McCutchen-RF,Posey-C,Pence-LF,Crawford-SS,Sandoval-3B,Panik-2B,Bumgarner-P
81,"82. Thu,6/28 vs COL L (8-9)",Hanson-LF,Belt-1B,McCutchen-RF,Crawford-SS,Sandoval-3B,Hundley-C,Panik-2B,Hernandez-CF,Stratton-P
82,"83. Fri,6/29 at ARI W (2-1)#",Hanson-2B,Belt-1B,McCutchen-RF,Posey-C,Crawford-SS,Slater-LF,Sandoval-3B,Jackson-CF,Suarez-P
83,"84. Sat,6/30 at ARI W (7-0)",Hanson-LF,Posey-C,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Panik-2B,Hernandez-CF,Rodriguez-P
84,"85. Sun,7/1 at ARI W (9-6)",Hernandez-CF,Belt-1B,McCutchen-RF,Crawford-SS,Hundley-C,Sandoval-3B,Slater-LF,Panik-2B,Holland-P
85,"86. Mon,7/2 at COL L (2-5)#",Hernandez-CF,Belt-1B,McCutchen-RF,Posey-C,Slater-LF,Crawford-SS,Sandoval-3B,Panik-2B,Bumgarner-P
86,"87. Tue,7/3 at COL L (1-8)",Hanson-LF,Posey-C,Belt-1B,Crawford-SS,Sandoval-3B,Pence-RF,Panik-2B,Hernandez-CF,Stratton-P
87,"88. Wed,7/4 at COL L (0-1)#",Hernandez-CF,Belt-1B,McCutchen-RF,Posey-C,Slater-LF,Hanson-SS,Panik-2B,Tomlinson-3B,Suarez-P
88,"89. Thu,7/5 vs STL L (2-11)",Hanson-LF,Posey-C,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Panik-2B,Hernandez-CF,Cueto-P
89,"90. Fri,7/6 vs STL W (3-2)",Hanson-LF,Posey-C,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Panik-2B,Hernandez-CF,Rodriguez-P
90,"91. Sat,7/7 vs STL L (2-3)",Hernandez-CF,Hanson-2B,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Hundley-C,Slater-LF,Samardzija-P
91,"92. Sun,7/8 vs STL W (13-8)",Duggar-CF,Posey-C,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Hanson-2B,Hernandez-LF,Bumgarner-P
92,"93. Mon,7/9 vs CHC W (2-1)",Duggar-CF,Posey-C,McCutchen-RF,Belt-1B,Crawford-SS,Sandoval-3B,Hanson-2B,Pence-LF,Suarez-P
93,"94. Tue,7/10 vs CHC L (0-2)#",Hernandez-CF,Belt-1B,McCutchen-RF,Hundley-C,Crawford-SS,Pence-LF,d'Arnaud-2B,Sandoval-3B,Holland-P
94,"95. Wed,7/11 vs CHC W (5-4)#",d'Arnaud-3B,Belt-1B,McCutchen-RF,Posey-C,Crawford-SS,Hernandez-LF,Duggar-CF,Hanson-2B,Cueto-P
95,"96. Fri,7/13 vs OAK W (7-1)",Duggar-CF,Belt-1B,McCutchen-RF,Crawford-SS,Posey-C,Sandoval-3B,Hanson-2B,Hernandez-LF,Bumgarner-P
96,"97. Sat,7/14 vs OAK L (3-4)#",d'Arnaud-3B,Belt-1B,McCutchen-RF,Posey-C,Crawford-SS,Hernandez-LF,Duggar-CF,Hanson-2B,Samardzija-P
97,"98. Sun,7/15 vs OAK L (2-6)#",d'Arnaud-3B,Belt-1B,McCutchen-RF,Posey-C,Crawford-SS,Hernandez-LF,Duggar-CF,Tomlinson-2B,Suarez-P
98,"99. Fri,7/20 at OAK W (5-1)",Duggar-CF,Hanson-2B,McCutchen-RF,Crawford-SS,Posey-C,Sandoval-1B,Jones-3B,Hundley-DH,Hernandez-LF
99,"100. Sat,7/21 at OAK L (3-4)",Duggar-CF,Belt-1B,McCutchen-RF,Crawford-SS,Posey-C,Sandoval-3B,Hanson-2B,Pence-DH,Hernandez-LF
100,"101. Sun,7/22 at OAK L (5-6)#",d'Arnaud-3B,Belt-1B,McCutchen-RF,Posey-DH,Hundley-C,Crawford-SS,Slater-LF,Hernandez-CF,Tomlinson-2B
101,"102. Tue,7/24 at SEA W (4-3)#",d'Arnaud-3B,Belt-1B,McCutchen-RF,Posey-C,Pence-DH,Crawford-SS,Slater-LF,Duggar-CF,Tomlinson-2B
102,"103. Wed,7/25 at SEA L (2-3)",Duggar-CF,Hanson-2B,McCutchen-RF,Belt-1B,Posey-DH,Crawford-SS,Sandoval-3B,Pence-LF,Hundley-C
103,"104. Thu,7/26 vs MIL L (5-7)#",d'Arnaud-2B,Slater-1B,McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Pence-LF,Duggar-CF,Rodriguez-P
104,"105. Fri,7/27 vs MIL L (1-3)",Duggar-CF,Hanson-2B,McCutchen-RF,Posey-C,Crawford-SS,Longoria-3B,Sandoval-1B,Hernandez-LF,Bumgarner-P
105,"106. Sat,7/28 vs MIL L (1-7)",McCutchen-RF,Duggar-CF,Crawford-SS,Longoria-3B,Sandoval-1B,Hanson-2B,Hernandez-LF,Hundley-C,Cueto-P
106,"107. Sun,7/29 vs MIL W (8-5)",McCutchen-RF,Posey-C,Crawford-SS,Longoria-3B,Sandoval-1B,Duggar-CF,Hanson-2B,Hernandez-LF,Suarez-P
107,"108. Mon,7/30 at SDP W (5-3)#",McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Slater-1B,d'Arnaud-2B,Duggar-CF,Hernandez-LF,Holland-P
108,"109. Tue,7/31 at SDP W (3-2)#",McCutchen-RF,d'Arnaud-2B,Longoria-3B,Hundley-C,Slater-1B,Crawford-SS,Pence-LF,Hernandez-CF,Rodriguez-P
109,"110. Thu,8/2 at ARI W (8-1)",McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Hernandez-LF,Panik-2B,Slater-1B,Duggar-CF,Bumgarner-P
110,"111. Fri,8/3 at ARI L (3-6)#",McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Slater-1B,d'Arnaud-2B,Pence-LF,Duggar-CF,Stratton-P
111,"112. Sat,8/4 at ARI L (3-9)",McCutchen-RF,Hernandez-LF,Longoria-3B,Crawford-SS,Slater-1B,Panik-2B,Hundley-C,Duggar-CF,Suarez-P
112,"113. Sun,8/5 at ARI W (3-2)#",McCutchen-RF,Posey-1B,Longoria-3B,Hundley-C,Slater-LF,d'Arnaud-2B,Hernandez-CF,Hanson-SS,Holland-P
113,"114. Mon,8/6 vs HOU L (1-3)",McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Slater-1B,Panik-2B,Duggar-CF,Hernandez-LF,Rodriguez-P
114,"115. Tue,8/7 vs HOU L (1-2)#",McCutchen-RF,Posey-1B,Longoria-3B,Crawford-SS,Hundley-C,Slater-LF,d'Arnaud-2B,Duggar-CF,Bumgarner-P
115,"116. Thu,8/9 vs PIT L (5-10)",McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Slater-1B,Hanson-LF,Panik-2B,Duggar-CF,Suarez-P
116,"117. Fri,8/10 vs PIT W (13-10)",McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Slater-1B,Hanson-LF,Panik-2B,Duggar-CF,Holland-P
117,"118. Sat,8/11 vs PIT L (0-4)",McCutchen-RF,Posey-C,Longoria-3B,Crawford-SS,Slater-1B,Hanson-LF,Panik-2B,Duggar-CF,Blach-P
118,"119. Sun,8/12 vs PIT W (4-3)",McCutchen-RF,Slater-1B,Longoria-3B,Crawford-SS,Hernandez-LF,Panik-2B,Duggar-CF,Hundley-C,Rodriguez-P
119,"120. Mon,8/13 at LAD W (5-2)#",McCutchen-RF,d'Arnaud-2B,Posey-C,Longoria-3B,Slater-1B,Crawford-SS,Hernandez-LF,Duggar-CF,Bumgarner-P
120,"121. Tue,8/14 at LAD W (2-1)#",McCutchen-RF,d'Arnaud-2B,Posey-1B,Longoria-3B,Hundley-C,Slater-LF,Duggar-CF,Hanson-SS,Suarez-P
121,"122. Wed,8/15 at LAD L (3-4)#",McCutchen-RF,Belt-1B,Longoria-3B,Posey-C,Hernandez-CF,Crawford-SS,Pence-LF,Hanson-2B,Holland-P
122,"123. Fri,8/17 at CIN L (1-2)",McCutchen-RF,Hanson-LF,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Panik-2B,Duggar-CF,Kelly-P
123,"124. Sat,8/18 at CIN L (1-7)",McCutchen-RF,Panik-2B,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Hanson-LF,Duggar-CF,Bumgarner-P
124,"125. Sun,8/19 at CIN L (4-11)",Belt-1B,Panik-2B,McCutchen-RF,Crawford-SS,Longoria-3B,Hundley-C,Duggar-CF,Hernandez-LF,Suarez-P
125,"126. Mon,8/20 at NYM W (2-1)",McCutchen-RF,Panik-2B,Posey-C,Crawford-SS,Belt-1B,Longoria-3B,Duggar-CF,Hanson-LF,Holland-P
126,"127. Tue,8/21 at NYM L (3-6)#",McCutchen-RF,d'Arnaud-2B,Longoria-3B,Hundley-C,Slater-1B,Pence-LF,Hernandez-CF,Hanson-SS,Stratton-P
127,"128. Wed,8/22 at NYM L (3-5)",Duggar-CF,Panik-2B,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Slater-LF,Hernandez-RF,Kelly-P
128,"129. Thu,8/23 at NYM W (3-1)",McCutchen-RF,Panik-2B,Longoria-3B,Belt-1B,Slater-LF,Crawford-SS,Hundley-C,Bumgarner-P,Duggar-CF
129,"130. Fri,8/24 vs TEX L (6-7)",McCutchen-RF,Panik-2B,Posey-C,Belt-1B,Longoria-3B,Crawford-SS,Hanson-LF,Duggar-CF,Rodriguez-P
130,"131. Sat,8/25 vs TEX W (5-3)#",McCutchen-RF,Belt-1B,Longoria-3B,Hundley-C,Slater-LF,Crawford-SS,d'Arnaud-2B,Duggar-CF,Suarez-P
131,"132. Sun,8/26 vs TEX W (3-1)",McCutchen-RF,Panik-2B,Longoria-3B,Belt-1B,Crawford-SS,Pence-LF,Hundley-C,Duggar-CF,Holland-P
132,"133. Mon,8/27 vs ARI W (2-0)#",McCutchen-RF,Slater-1B,Longoria-3B,Hundley-C,Pence-LF,Crawford-SS,d'Arnaud-2B,Duggar-CF,Stratton-P
133,"134. Tue,8/28 vs ARI W (1-0)",McCutchen-RF,Panik-2B,Longoria-3B,Belt-1B,Crawford-SS,Slater-LF,Duggar-CF,Hundley-C,Bumgarner-P
134,"135. Wed,8/29 vs ARI L (1-3)",McCutchen-RF,Panik-2B,Crawford-SS,Hundley-C,Belt-1B,Slater-LF,Hanson-3B,Hernandez-CF,Rodriguez-P
135,"136. Fri,8/31 vs NYM W (7-0)",Panik-2B,Hanson-SS,Longoria-3B,Belt-1B,Slater-RF,Shaw-LF,Hernandez-CF,Garcia-C,Suarez-P
136,"137. Sat,9/1 vs NYM L (1-2)#",Hernandez-CF,Slater-RF,Longoria-3B,Hundley-C,Belt-1B,Pence-LF,Hanson-SS,Panik-2B,Holland-P
137,"138. Sun,9/2 vs NYM L (1-4)",Blanco-CF,Panik-2B,Longoria-3B,Belt-1B,Slater-RF,Hundley-C,Shaw-LF,Hanson-SS,Stratton-P
138,"139. Mon,9/3 at COL L (8-9)#",Slater-RF,d'Arnaud-1B,Longoria-3B,Hundley-C,Crawford-SS,Pence-LF,Hernandez-CF,Tomlinson-2B,Bumgarner-P
139,"140. Tue,9/4 at COL L (2-6)",Blanco-RF,Panik-2B,Belt-1B,Longoria-3B,Crawford-SS,Hundley-C,Shaw-LF,Hernandez-CF,Rodriguez-P
140,"141. Wed,9/5 at COL L (3-5)",Panik-2B,Hanson-SS,Longoria-3B,Belt-1B,Slater-RF,Shaw-LF,Hernandez-CF,Garcia-C,Suarez-P
141,"142. Fri,9/7 at MIL L (2-4)",Panik-2B,Slater-RF,Longoria-3B,Belt-1B,Hundley-C,Shaw-LF,Hernandez-CF,Hanson-SS,Holland-P
142,"143. Sat,9/8 at MIL L (3-4)#",d'Arnaud-1B,Tomlinson-2B,Slater-RF,Longoria-3B,Pence-LF,Garcia-C,Avelino-SS,Hernandez-CF,Stratton-P
143,"144. Sun,9/9 at MIL L (3-6)",Blanco-LF,Panik-2B,Longoria-3B,Crawford-SS,Slater-RF,Hundley-C,Jones-1B,Hernandez-CF,Bumgarner-P
144,"145. Mon,9/10 vs ATL L (1-4)#",Slater-RF,Belt-1B,Longoria-3B,Hundley-C,Crawford-SS,Pence-LF,Tomlinson-2B,Hernandez-CF,Rodriguez-P
145,"146. Tue,9/11 vs ATL L (1-4)",Blanco-RF,Hanson-2B,Longoria-3B,Crawford-SS,Slater-1B,Shaw-LF,Hernandez-CF,Garcia-C,Suarez-P
